School DBN,School Name,School District,Home Borough,Total Applicants Borough,True Applicants Borough,Total Applicants School,Total True Applicants School,Seats Available School,Offers School,Ratio,Rank
09X231,Eagle Academy for Young Men,9,Manhattan,12,12.0,455,163.0,80,130,1.0,1
09X231,Eagle Academy for Young Men,9,Queens,2,2.0,455,163.0,80,130,1.0,1
09X231,Eagle Academy for Young Men,9,Unknown,1,1.0,455,163.0,80,130,1.0,263
09X241,"Urban Assembly School for Applied Math and Science, The",9,Bronx,529,97.0,561,117.0,90,99,0.1833648393194707,302
09X241,"Urban Assembly School for Applied Math and Science, The",9,Brooklyn,7,7.0,561,117.0,90,99,1.0,1
09X241,"Urban Assembly School for Applied Math and Science, The",9,Manhattan,11,11.0,561,117.0,90,99,1.0,1
09X241,"Urban Assembly School for Applied Math and Science, The",9,Queens,2,2.0,561,117.0,90,99,1.0,1
09X241,"Urban Assembly School for Applied Math and Science, The",9,Unknown,1,1.0,561,117.0,90,99,1.0,263
09X250,Eximius College Preparatory Academy: A College Board School,9,Bronx,741,87.0,761,90.0,108,6,0.11740890688259109,379
09X250,Eximius College Preparatory Academy: A College Board School,9,Brooklyn,3,3.0,761,90.0,108,6,1.0,1
09X250,Eximius College Preparatory Academy: A College Board School,9,Manhattan,6,6.0,761,90.0,108,6,1.0,1
09X250,Eximius College Preparatory Academy: A College Board School,9,Unknown,1,1.0,761,90.0,108,6,1.0,263
09X252,Mott Hall Bronx High School,9,Bronx,1090,131.0,1138,141.0,90,130,0.12018348623853212,378
09X252,Mott Hall Bronx High School,9,Brooklyn,4,4.0,1138,141.0,90,130,1.0,1
09X252,Mott Hall Bronx High School,9,Manhattan,21,16.0,1138,141.0,90,130,0.7619047619047619,228
09X252,Mott Hall Bronx High School,9,Queens,1,1.0,1138,141.0,90,130,1.0,406
09X252,Mott Hall Bronx High School,9,Unknown,1,1.0,1138,141.0,90,130,1.0,263
09X260,Bronx Center for Science and Mathematics,9,Bronx,2380,579.0,2530,621.0,108,201,0.24327731092436974,254
09X260,Bronx Center for Science and Mathematics,9,Brooklyn,7,7.0,2530,621.0,108,201,1.0,1
09X260,Bronx Center for Science and Mathematics,9,Manhattan,75,20.0,2530,621.0,108,201,0.26666666666666666,324
09X260,Bronx Center for Science and Mathematics,9,Queens,27,27.0,2530,621.0,108,201,1.0,1
09X260,Bronx Center for Science and Mathematics,9,Unknown,1,1.0,2530,621.0,108,201,1.0,263
09X263,Validus Preparatory Academy,9,Bronx,234,39.0,264,33.0,90,6,0.16666666666666666,320
09X263,Validus Preparatory Academy,9,Brooklyn,2,2.0,264,33.0,90,6,1.0,1
09X263,Validus Preparatory Academy,9,Manhattan,2,2.0,264,33.0,90,6,1.0,1
09X297,Morris Academy for Collaborative Studies,9,Bronx,549,70.0,568,80.0,123,6,0.12750455373406194,373
09X297,Morris Academy for Collaborative Studies,9,Brooklyn,2,2.0,568,80.0,123,6,1.0,1
09X297,Morris Academy for Collaborative Studies,9,Manhattan,7,7.0,568,80.0,123,6,1.0,1
09X297,Morris Academy for Collaborative Studies,9,Queens,1,1.0,568,80.0,123,6,1.0,406
09X297,Morris Academy for Collaborative Studies,9,Unknown,2,2.0,568,80.0,123,6,1.0,1
09X324,Bronx Early College Academy for Teaching & Learning,9,Bronx,503,81.0,549,93.0,81,133,0.1610337972166998,325
09X324,Bronx Early College Academy for Teaching & Learning,9,Brooklyn,3,3.0,549,93.0,81,133,1.0,1
09X324,Bronx Early College Academy for Teaching & Learning,9,Manhattan,13,13.0,549,93.0,81,133,1.0,1
09X324,Bronx Early College Academy for Teaching & Learning,9,Queens,4,4.0,549,93.0,81,133,1.0,1
09X324,Bronx Early College Academy for Teaching & Learning,9,Staten Island,2,2.0,549,93.0,81,133,1.0,1
09X324,Bronx Early College Academy for Teaching & Learning,9,Unknown,1,1.0,549,93.0,81,133,1.0,263
09X327,Comprehensive Model School Project M.S. 327,9,Bronx,669,216.0,706,224.0,90,103,0.32286995515695066,230
09X327,Comprehensive Model School Project M.S. 327,9,Brooklyn,4,4.0,706,224.0,90,103,1.0,1
09X327,Comprehensive Model School Project M.S. 327,9,Manhattan,9,9.0,706,224.0,90,103,1.0,1
09X327,Comprehensive Model School Project M.S. 327,9,Queens,1,1.0,706,224.0,90,103,1.0,406
09X327,Comprehensive Model School Project M.S. 327,9,Staten Island,3,3.0,706,224.0,90,103,1.0,1
09X327,Comprehensive Model School Project M.S. 327,9,Unknown,1,1.0,706,224.0,90,103,1.0,263
09X329,DreamYard Preparatory School,9,Bronx,485,46.0,522,57.0,108,64,0.09484536082474226,392
09X329,DreamYard Preparatory School,9,Brooklyn,3,3.0,522,57.0,108,64,1.0,1
09X329,DreamYard Preparatory School,9,Manhattan,8,8.0,522,57.0,108,64,1.0,1
09X329,DreamYard Preparatory School,9,Queens,1,1.0,522,57.0,108,64,1.0,406
09X329,DreamYard Preparatory School,9,Unknown,1,1.0,522,57.0,108,64,1.0,263
09X350,New Directions Secondary School,9,Bronx,60,14.0,72,9.0,25,6,0.23333333333333334,257
09X350,New Directions Secondary School,9,Manhattan,3,3.0,72,9.0,25,6,1.0,1
09X365,Academy for Language and Technology,9,Bronx,707,203.0,773,224.0,92,89,0.2871287128712871,241
09X365,Academy for Language and Technology,9,Brooklyn,8,8.0,773,224.0,92,89,1.0,1
09X365,Academy for Language and Technology,9,Manhattan,23,11.0,773,224.0,92,89,0.4782608695652174,270
09X365,Academy for Language and Technology,9,Queens,8,8.0,773,224.0,92,89,1.0,1
09X365,Academy for Language and Technology,9,Staten Island,1,1.0,773,224.0,92,89,1.0,196
09X365,Academy for Language and Technology,9,Unknown,2,2.0,773,224.0,92,89,1.0,1
09X403,Bronx International High School,9,Bronx,512,45.0,537,54.0,135,12,0.087890625,398
09X403,Bronx International High School,9,Brooklyn,2,2.0,537,54.0,135,12,1.0,1
09X403,Bronx International High School,9,Manhattan,7,7.0,537,54.0,135,12,1.0,1
09X403,Bronx International High School,9,Queens,4,4.0,537,54.0,135,12,1.0,1
09X403,Bronx International High School,9,Unknown,1,1.0,537,54.0,135,12,1.0,263
09X404,School for Excellence,9,Bronx,104,21.0,134,13.0,116,6,0.20192307692307693,277
09X404,School for Excellence,9,Brooklyn,3,3.0,134,13.0,116,6,1.0,1
09X404,School for Excellence,9,Manhattan,3,3.0,134,13.0,116,6,1.0,1
09X404,School for Excellence,9,Queens,1,1.0,134,13.0,116,6,1.0,406
09X412,Bronx High School of Business,9,Bronx,719,45.0,765,66.0,120,6,0.06258692628650904,405
09X412,Bronx High School of Business,9,Brooklyn,5,5.0,765,66.0,120,6,1.0,1
09X412,Bronx High School of Business,9,Manhattan,12,12.0,765,66.0,120,6,1.0,1
09X412,Bronx High School of Business,9,Queens,6,6.0,765,66.0,120,6,1.0,1
09X412,Bronx High School of Business,9,Unknown,1,1.0,765,66.0,120,6,1.0,263
09X413,Bronx High School for Medical Science,9,Bronx,1014,137.0,1104,178.0,90,170,0.1351084812623274,361
09X413,Bronx High School for Medical Science,9,Brooklyn,10,10.0,1104,178.0,90,170,1.0,1
09X413,Bronx High School for Medical Science,9,Manhattan,40,13.0,1104,178.0,90,170,0.325,309
09X413,Bronx High School for Medical Science,9,Queens,24,24.0,1104,178.0,90,170,1.0,1
09X413,Bronx High School for Medical Science,9,Staten Island,1,1.0,1104,178.0,90,170,1.0,196
09X413,Bronx High School for Medical Science,9,Unknown,2,2.0,1104,178.0,90,170,1.0,1
09X505,"Bronx School for Law, Government and Justice",9,Bronx,1046,236.0,1132,259.0,120,154,0.22562141491395793,263
09X505,"Bronx School for Law, Government and Justice",9,Brooklyn,10,10.0,1132,259.0,120,154,1.0,1
09X505,"Bronx School for Law, Government and Justice",9,Manhattan,31,16.0,1132,259.0,120,154,0.5161290322580645,262
09X505,"Bronx School for Law, Government and Justice",9,Queens,20,20.0,1132,259.0,120,154,1.0,1
09X505,"Bronx School for Law, Government and Justice",9,Staten Island,3,3.0,1132,259.0,120,154,1.0,1
09X505,"Bronx School for Law, Government and Justice",9,Unknown,1,1.0,1132,259.0,120,154,1.0,263
09X517,Frederick Douglass Academy III Secondary School,9,Bronx,381,32.0,404,35.0,108,6,0.08398950131233596,400
09X517,Frederick Douglass Academy III Secondary School,9,Brooklyn,4,4.0,404,35.0,108,6,1.0,1
09X517,Frederick Douglass Academy III Secondary School,9,Manhattan,8,8.0,404,35.0,108,6,1.0,1
09X517,Frederick Douglass Academy III Secondary School,9,Queens,5,5.0,404,35.0,108,6,1.0,1
09X525,Bronx Leadership Academy High School,9,Bronx,986,98.0,1027,107.0,105,123,0.09939148073022312,391
09X525,Bronx Leadership Academy High School,9,Brooklyn,5,5.0,1027,107.0,105,123,1.0,1
09X525,Bronx Leadership Academy High School,9,Manhattan,12,12.0,1027,107.0,105,123,1.0,1
09X525,Bronx Leadership Academy High School,9,Queens,1,1.0,1027,107.0,105,123,1.0,406
09X525,Bronx Leadership Academy High School,9,Unknown,1,1.0,1027,107.0,105,123,1.0,263
09X543,High School for Violin and Dance,9,Bronx,94,21.0,149,19.0,108,6,0.22340425531914893,265
09X543,High School for Violin and Dance,9,Brooklyn,12,12.0,149,19.0,108,6,1.0,1
09X543,High School for Violin and Dance,9,Manhattan,6,6.0,149,19.0,108,6,1.0,1
09X543,High School for Violin and Dance,9,Queens,6,6.0,149,19.0,108,6,1.0,1
09X543,High School for Violin and Dance,9,Unknown,1,1.0,149,19.0,108,6,1.0,263
09X564,Claremont International HS,9,Bronx,380,53.0,412,50.0,81,25,0.1394736842105263,349
09X564,Claremont International HS,9,Brooklyn,3,3.0,412,50.0,81,25,1.0,1
09X564,Claremont International HS,9,Manhattan,11,11.0,412,50.0,81,25,1.0,1
09X564,Claremont International HS,9,Queens,2,2.0,412,50.0,81,25,1.0,1
09X564,Claremont International HS,9,Unknown,1,1.0,412,50.0,81,25,1.0,263
09X568,Young Women's Leadership School of the Bronx,9,Bronx,417,95.0,449,109.0,90,127,0.2278177458033573,260
09X568,Young Women's Leadership School of the Bronx,9,Brooklyn,2,2.0,449,109.0,90,127,1.0,1
09X568,Young Women's Leadership School of the Bronx,9,Manhattan,8,8.0,449,109.0,90,127,1.0,1
09X568,Young Women's Leadership School of the Bronx,9,Queens,4,4.0,449,109.0,90,127,1.0,1
09X568,Young Women's Leadership School of the Bronx,9,Unknown,1,1.0,449,109.0,90,127,1.0,263
10X141,Riverdale / Kingsbridge Academy (Middle School / High School 141),10,Bronx,634,261.0,648,268.0,210,288,0.4116719242902208,213
10X141,Riverdale / Kingsbridge Academy (Middle School / High School 141),10,Brooklyn,2,2.0,648,268.0,210,288,1.0,1
10X141,Riverdale / Kingsbridge Academy (Middle School / High School 141),10,Manhattan,5,5.0,648,268.0,210,288,1.0,1
10X141,Riverdale / Kingsbridge Academy (Middle School / High School 141),10,Unknown,1,1.0,648,268.0,210,288,1.0,263
10X213,Bronx Engineering and Technology Academy,10,Bronx,672,93.0,754,115.0,142,6,0.13839285714285715,351
10X213,Bronx Engineering and Technology Academy,10,Brooklyn,8,8.0,754,115.0,142,6,1.0,1
10X213,Bronx Engineering and Technology Academy,10,Manhattan,27,11.0,754,115.0,142,6,0.4074074074074074,283
10X213,Bronx Engineering and Technology Academy,10,Queens,8,8.0,754,115.0,142,6,1.0,1
10X213,Bronx Engineering and Technology Academy,10,Staten Island,1,1.0,754,115.0,142,6,1.0,196
10X213,Bronx Engineering and Technology Academy,10,Unknown,10,1.0,754,115.0,142,6,0.1,219
10X225,Theatre Arts Production Company School,10,Bronx,568,57.0,633,88.0,170,6,0.10035211267605634,390
10X225,Theatre Arts Production Company School,10,Brooklyn,16,16.0,633,88.0,170,6,1.0,1
10X225,Theatre Arts Production Company School,10,Manhattan,12,12.0,633,88.0,170,6,1.0,1
10X225,Theatre Arts Production Company School,10,Queens,11,11.0,633,88.0,170,6,1.0,1
10X225,Theatre Arts Production Company School,10,Staten Island,1,1.0,633,88.0,170,6,1.0,196
10X225,Theatre Arts Production Company School,10,Unknown,1,1.0,633,88.0,170,6,1.0,263
10X228,Jonas Bronck Academy,10,Bronx,350,92.0,372,91.0,90,6,0.26285714285714284,248
10X228,Jonas Bronck Academy,10,Brooklyn,3,3.0,372,91.0,90,6,1.0,1
10X228,Jonas Bronck Academy,10,Manhattan,3,3.0,372,91.0,90,6,1.0,1
10X228,Jonas Bronck Academy,10,Queens,2,2.0,372,91.0,90,6,1.0,1
10X237,"The Marie Curie High School for Medicine, Nursing, and Health Professions",10,Bronx,231,30.0,334,46.0,135,6,0.12987012987012986,369
10X237,"The Marie Curie High School for Medicine, Nursing, and Health Professions",10,Brooklyn,20,20.0,334,46.0,135,6,1.0,1
10X237,"The Marie Curie High School for Medicine, Nursing, and Health Professions",10,Manhattan,10,10.0,334,46.0,135,6,1.0,1
10X237,"The Marie Curie High School for Medicine, Nursing, and Health Professions",10,Queens,13,13.0,334,46.0,135,6,1.0,1
10X237,"The Marie Curie High School for Medicine, Nursing, and Health Professions",10,Staten Island,3,3.0,334,46.0,135,6,1.0,1
10X237,"The Marie Curie High School for Medicine, Nursing, and Health Professions",10,Unknown,1,1.0,334,46.0,135,6,1.0,263
10X243,West Bronx Academy for the Future,10,Bronx,893,129.0,917,136.0,90,109,0.1444568868980963,343
10X243,West Bronx Academy for the Future,10,Brooklyn,3,3.0,917,136.0,90,109,1.0,1
10X243,West Bronx Academy for the Future,10,Manhattan,7,7.0,917,136.0,90,109,1.0,1
10X243,West Bronx Academy for the Future,10,Queens,3,3.0,917,136.0,90,109,1.0,1
10X243,West Bronx Academy for the Future,10,Unknown,1,1.0,917,136.0,90,109,1.0,263
10X264,Bronx Academy for Software Engineering (BASE),10,Bronx,1131,148.0,1199,175.0,120,165,0.13085764809902742,368
10X264,Bronx Academy for Software Engineering (BASE),10,Brooklyn,10,10.0,1199,175.0,120,165,1.0,1
10X264,Bronx Academy for Software Engineering (BASE),10,Manhattan,14,9.0,1199,175.0,120,165,0.6428571428571429,239
10X264,Bronx Academy for Software Engineering (BASE),10,Queens,12,12.0,1199,175.0,120,165,1.0,1
10X264,Bronx Academy for Software Engineering (BASE),10,Staten Island,1,1.0,1199,175.0,120,165,1.0,196
10X264,Bronx Academy for Software Engineering (BASE),10,Unknown,1,1.0,1199,175.0,120,165,1.0,263
10X268,Kingsbridge International High School,10,Bronx,166,19.0,206,15.0,108,6,0.1144578313253012,380
10X268,Kingsbridge International High School,10,Brooklyn,4,4.0,206,15.0,108,6,1.0,1
10X268,Kingsbridge International High School,10,Manhattan,3,3.0,206,15.0,108,6,1.0,1
10X268,Kingsbridge International High School,10,Queens,4,4.0,206,15.0,108,6,1.0,1
10X268,Kingsbridge International High School,10,Unknown,1,1.0,206,15.0,108,6,1.0,263
10X284,Bronx School of Law and Finance,10,Bronx,488,45.0,558,58.0,130,6,0.09221311475409837,395
10X284,Bronx School of Law and Finance,10,Brooklyn,7,7.0,558,58.0,130,6,1.0,1
10X284,Bronx School of Law and Finance,10,Manhattan,26,12.0,558,58.0,130,6,0.46153846153846156,274
10X284,Bronx School of Law and Finance,10,Queens,11,11.0,558,58.0,130,6,1.0,1
10X284,Bronx School of Law and Finance,10,Staten Island,1,1.0,558,58.0,130,6,1.0,196
10X284,Bronx School of Law and Finance,10,Unknown,7,1.0,558,58.0,130,6,0.14285714285714285,194
10X342,International School for Liberal Arts,10,Bronx,208,85.0,219,81.0,100,6,0.40865384615384615,214
10X342,International School for Liberal Arts,10,Manhattan,3,3.0,219,81.0,100,6,1.0,1
10X342,International School for Liberal Arts,10,Queens,1,1.0,219,81.0,100,6,1.0,406
10X342,International School for Liberal Arts,10,Unknown,1,1.0,219,81.0,100,6,1.0,263
10X351,Bronx Collaborative High School,10,Bronx,562,44.0,582,47.0,150,6,0.07829181494661921,402
10X351,Bronx Collaborative High School,10,Brooklyn,1,1.0,582,47.0,150,6,1.0,420
10X351,Bronx Collaborative High School,10,Manhattan,5,5.0,582,47.0,150,6,1.0,1
10X351,Bronx Collaborative High School,10,Queens,4,4.0,582,47.0,150,6,1.0,1
10X353,World View High School,10,Bronx,1310,245.0,1343,263.0,150,195,0.18702290076335878,297
10X353,World View High School,10,Brooklyn,2,2.0,1343,263.0,150,195,1.0,1
10X353,World View High School,10,Manhattan,13,13.0,1343,263.0,150,195,1.0,1
10X353,World View High School,10,Queens,4,4.0,1343,263.0,150,195,1.0,1
10X353,World View High School,10,Unknown,1,1.0,1343,263.0,150,195,1.0,263
10X368,In-Tech Academy (M.S. / High School 368),10,Bronx,655,223.0,707,244.0,160,205,0.34045801526717556,225
10X368,In-Tech Academy (M.S. / High School 368),10,Brooklyn,1,1.0,707,244.0,160,205,1.0,420
10X368,In-Tech Academy (M.S. / High School 368),10,Manhattan,32,11.0,707,244.0,160,205,0.34375,303
10X368,In-Tech Academy (M.S. / High School 368),10,Queens,3,3.0,707,244.0,160,205,1.0,1
10X368,In-Tech Academy (M.S. / High School 368),10,Unknown,9,1.0,707,244.0,160,205,0.1111111111111111,214
10X374,Knowledge and Power Preparatory Academy International High School (Kappa),10,Bronx,2204,408.0,2279,431.0,120,179,0.1851179673321234,299
10X374,Knowledge and Power Preparatory Academy International High School (Kappa),10,Brooklyn,7,7.0,2279,431.0,120,179,1.0,1
10X374,Knowledge and Power Preparatory Academy International High School (Kappa),10,Manhattan,42,15.0,2279,431.0,120,179,0.35714285714285715,296
10X374,Knowledge and Power Preparatory Academy International High School (Kappa),10,Queens,8,8.0,2279,431.0,120,179,1.0,1
10X374,Knowledge and Power Preparatory Academy International High School (Kappa),10,Unknown,6,1.0,2279,431.0,120,179,0.16666666666666666,182
10X433,High School for Teaching and the Professions,10,Bronx,300,57.0,344,61.0,102,6,0.19,291
10X433,High School for Teaching and the Professions,10,Brooklyn,2,2.0,344,61.0,102,6,1.0,1
10X433,High School for Teaching and the Professions,10,Manhattan,5,5.0,344,61.0,102,6,1.0,1
10X433,High School for Teaching and the Professions,10,Queens,2,2.0,344,61.0,102,6,1.0,1
10X433,High School for Teaching and the Professions,10,Unknown,1,1.0,344,61.0,102,6,1.0,263
10X434,Belmont Preparatory High School,10,Bronx,1406,187.0,1447,203.0,108,176,0.13300142247510668,364
10X434,Belmont Preparatory High School,10,Brooklyn,6,6.0,1447,203.0,108,176,1.0,1
10X434,Belmont Preparatory High School,10,Manhattan,11,11.0,1447,203.0,108,176,1.0,1
10X434,Belmont Preparatory High School,10,Queens,4,4.0,1447,203.0,108,176,1.0,1
10X434,Belmont Preparatory High School,10,Unknown,2,2.0,1447,203.0,108,176,1.0,1
10X437,Fordham High School for the Arts,10,Bronx,1680,358.0,1826,399.0,130,158,0.2130952380952381,270
10X437,Fordham High School for the Arts,10,Brooklyn,15,15.0,1826,399.0,130,158,1.0,1
10X437,Fordham High School for the Arts,10,Manhattan,59,19.0,1826,399.0,130,158,0.3220338983050847,310
10X437,Fordham High School for the Arts,10,Queens,20,20.0,1826,399.0,130,158,1.0,1
10X437,Fordham High School for the Arts,10,Staten Island,2,2.0,1826,399.0,130,158,1.0,1
10X437,Fordham High School for the Arts,10,Unknown,8,3.0,1826,399.0,130,158,0.375,95
10X438,Fordham Leadership Academy,10,Bronx,2357,401.0,2416,416.0,108,155,0.17013152312261348,318
10X438,Fordham Leadership Academy,10,Brooklyn,3,3.0,2416,416.0,108,155,1.0,1
10X438,Fordham Leadership Academy,10,Manhattan,23,13.0,2416,416.0,108,155,0.5652173913043478,254
10X438,Fordham Leadership Academy,10,Queens,9,9.0,2416,416.0,108,155,1.0,1
10X438,Fordham Leadership Academy,10,Staten Island,1,1.0,2416,416.0,108,155,1.0,196
10X438,Fordham Leadership Academy,10,Unknown,1,1.0,2416,416.0,108,155,1.0,263
10X439,Bronx High School for Law and Community Service,10,Bronx,1402,192.0,1467,220.0,108,163,0.1369472182596291,355
10X439,Bronx High School for Law and Community Service,10,Brooklyn,10,10.0,1467,220.0,108,163,1.0,1
10X439,Bronx High School for Law and Community Service,10,Manhattan,21,14.0,1467,220.0,108,163,0.6666666666666666,235
10X439,Bronx High School for Law and Community Service,10,Queens,10,10.0,1467,220.0,108,163,1.0,1
